review,category,rating,tag
"কনো সমস্যা নাই, ডেলিভারী ম্যান ও খুব ভালো ছিলো",Electronics,5,positive 
পণ্যের ফিনিশিং ভালো নয় তবে সচল,Electronics,5,Neutral
এক কথায় অসাধারণ জিনিস দেখতে ছোট হলেও সাউন্ড কোয়ালিটি খুব ভালো,Electronics,5,positive 
খুবই ভাল প্রোডাক্ট। নিতে পারেন,Electronics,5,positive 
ছোট হিসাবে খুব ভালো একটি প্রোডাক্ট। সাউন্ড সিষ্টেম ভাল।,Electronics,5,positive 
দুটো অর্ডার দিয়েছিলাম ভালো মতোই পেয়েছি,Electronics,5,positive 
এক মাস পূর্ন হবার আগেই নষ্ট হয়ে গেছে।,Electronics,5,negative
খুব ভালো প্রোডাক্ট সবাই নিতে পারেন,Electronics,5,positive 
জেরকমটা চেয়েছি সে রাকমটা পেয়েছি,Electronics,5,positive 
এক কথায় অসাধারণ আলহামদুলিল্লাহ,Electronics,5,positive 
আলহামদুলিল্লাহ দাম অনুযায়ী ভালো,Electronics,5,positive 
"ভালো ছিলো, দুইটাই।",Electronics,5,positive 
বাজে সাউণ্ট,Electronics,5,negative
আনেক ভালো,Electronics,5,positive 
খুবই ভালো,Electronics,5,positive 
দারুন,Electronics,5,positive 
ভালো,Electronics,5,positive 
ফাজলামির একটা লিমিট থাকা লাগে।চাইসি কী দিসে কী?,Cloth,1,negative
দেখে প্রোডাক্ট পাঠাতে পারেন না?,Cloth,1,neutral
"প্রোডাক্টটা ভালো, কিন্তু সেলার ফালতু।",Cloth,1,Neutral
"টাকা টাতো ঠিকই নিয়ে নিসে,এখন বলবে, আমাদের ভুল হয়েছে ভাই আবার পাঠান, দরকার কী ভাই এসব হয়রানির? ফালতু সেলার",Cloth,1,negative
দাম হিসেবে কাপড় টা ভালো😊 বাট কাপড়ের ব্যাগ সাইডে দাগ আছে😒,Cloth,1,Neutral
কাপড় অর্ডার দিলাম কি কালার আর দিছেন কি কালার😌,Cloth,1,negative
এমন সার্ভিস দিলে দ্বিতীয়বার আর আপনাদের স্টোর থেকে ওডার দেওয়ার কোন প্রশ্নই ওঠে না 🙂,Cloth,1,negative
চেয়েছি এস কালার দিয়েছে সাদা কালার,Cloth,1,negative
শখ করে নিয়েছি ভাই কিন্তু শখের মধ্যে পানি ঢেলে দিলি,Cloth,1,negative
আমাকে বেজার করে যে টাকাটা নিচস ভাই উপর ওয়ালার কাছে ছেড়ে দিছি সে এই টাকাটা যেনো তোর জন্য হারাম উপার্জন হয়,Cloth,1,negative
"বালের কোয়ালিটি, বালের সাইজ।",Cloth,1,negative
সব ধান্দাবাজ। বাংলাদেশের ই-কমার্স জীবনেও সাফল্যের দেখা পাবে না।,Cloth,1,negative
"কাস্টমারদের মেরে খাওয়া ছাড়া তাদের আর কোন প্রসেসই নাই।কাস্টমারদের সুবিধা অসুবিধা দেখার কোন দরকার নাই,দিন শেষে টাকা পাইলেই তাদের দায় সারা।",Cloth,1,negative
"শালার দ্বারা একটা দিয়ে দিছে আর একটা,,,,,",Cloth,1,negative
খুবই বাজে লেভেলের জঘন্য🤮🤮,Cloth,1,negative
মোটামুটি চলে,Cloth,1,Neutral
ভালো না,Cloth,1,negative
গেঞ্জি ভালো ছিল কিন্তু কালারের চাইছি একটা দিস আরেকটা ,Cloth,3,Neutral
"কাপড় আরো ভালো হলে ভালো হতো,আর কিছু জায়গার সেলাই ও ছেঁড়া ছিল,কিন্তু প্রিন্টিং খারাপ না।",Cloth,3,Neutral
ভালই কাপোর টা আর ভালো হতে পারত,Cloth,3,Neutral
দাম অনুযায়ী মোটামুটি ভালো,Cloth,3,Neutral
তবে ছবিতে যেমন কালার সুন্দর তেমন বাস্তবে ওএটাও সুন্দর না।চাইলে সবাই নিতে পারেন।,Cloth,3,Neutral
দাম হিসাবে কাপড়ের ভালো আছে আপনারা চাইলে নিতে পারেন....,Cloth,3,Neutral
